   Elapsed time	   ECG1	   ECG2
       4:19.703	  0.000	 -0.350
       4:19.711	  0.010	 -0.380
       4:19.719	  0.010	 -0.360
       4:19.727	  0.020	 -0.340
       4:19.734	  0.030	 -0.350
       4:19.742	  0.050	 -0.350
       4:19.750	  0.050	 -0.310
       4:19.758	  0.070	 -0.310
       4:19.766	  0.080	 -0.310
       4:19.773	  0.080	 -0.300
       4:19.781	  0.090	 -0.260
       4:19.789	  0.100	 -0.260
       4:19.797	  0.110	 -0.270
       4:19.805	  0.110	 -0.270
       4:19.813	  0.130	 -0.250
       4:19.820	  0.140	 -0.260
       4:19.828	  0.150	 -0.260
       4:19.836	  0.140	 -0.230
       4:19.844	  0.150	 -0.250
       4:19.852	  0.130	 -0.280
       4:19.859	  0.120	 -0.310
       4:19.867	  0.110	 -0.310
       4:19.875	  0.120	 -0.350
       4:19.883	  0.080	 -0.370
       4:19.891	  0.060	 -0.330
       4:19.898	  0.050	 -0.310
       4:19.906	  0.020	 -0.280
       4:19.914	  0.010	 -0.220
       4:19.922	  0.000	 -0.140
       4:19.930	  0.010	 -0.120
       4:19.938	  0.010	 -0.140
       4:19.945	  0.010	 -0.100
       4:19.953	  0.010	 -0.120
       4:19.961	  0.030	 -0.130
       4:19.969	  0.030	 -0.160
       4:19.977	  0.020	 -0.130
       4:19.984	  0.040	 -0.140
       4:19.992	  0.040	 -0.170
       4:20.000	  0.030	 -0.160
       4:20.008	  0.040	 -0.170
       4:20.016	  0.040	 -0.200
       4:20.023	  0.040	 -0.220
       4:20.031	  0.040	 -0.190
       4:20.039	  0.040	 -0.190
       4:20.047	  0.050	 -0.190
       4:20.055	  0.020	 -0.190
       4:20.063	  0.030	 -0.170
       4:20.070	  0.010	 -0.180
       4:20.078	  0.000	 -0.180
       4:20.086	  0.000	 -0.160
       4:20.094	  0.010	 -0.180
       4:20.102	  0.000	 -0.200
       4:20.109	 -0.010	 -0.190
       4:20.117	  0.000	 -0.170
       4:20.125	 -0.010	 -0.190
       4:20.133	  0.000	 -0.210
       4:20.141	 -0.010	 -0.170
       4:20.148	 -0.010	 -0.180
       4:20.156	 -0.010	 -0.200
       4:20.164	 -0.020	 -0.200
       4:20.172	 -0.010	 -0.190
       4:20.180	 -0.010	 -0.200
       4:20.188	 -0.010	 -0.230
       4:20.195	 -0.020	 -0.210
       4:20.203	 -0.010	 -0.200
       4:20.211	  0.000	 -0.230
       4:20.219	 -0.020	 -0.230
       4:20.227	  0.000	 -0.190
       4:20.234	  0.020	 -0.190
       4:20.242	  0.050	 -0.150
       4:20.250	  0.040	 -0.100
       4:20.258	  0.090	 -0.090
       4:20.266	  0.150	  0.080
       4:20.273	  0.130	  0.180
       4:20.281	  0.080	  0.170
       4:20.289	  0.040	  0.170
       4:20.297	 -0.050	  0.040
       4:20.305	 -0.100	  0.040
       4:20.313	 -0.100	  0.010
       4:20.320	 -0.080	 -0.120
       4:20.328	 -0.090	 -0.240
       4:20.336	 -0.110	 -0.220
       4:20.344	 -0.100	 -0.220
       4:20.352	 -0.090	 -0.230
       4:20.359	 -0.080	 -0.250
       4:20.367	  0.070	 -0.340
       4:20.375	  0.420	  0.740
       4:20.383	  0.760	  3.630
       4:20.391	 -1.170	  5.110
       4:20.398	 -1.880	  5.110
       4:20.406	 -1.460	  1.570
       4:20.414	 -1.200	 -0.620
       4:20.422	 -0.480	 -0.470
       4:20.430	 -0.090	 -0.270
       4:20.438	 -0.020	 -0.380
       4:20.445	  0.000	 -0.380
       4:20.453	  0.030	 -0.390
       4:20.461	  0.060	 -0.400
       4:20.469	  0.060	 -0.410
       4:20.477	  0.080	 -0.380
       4:20.484	  0.100	 -0.370
       4:20.492	  0.100	 -0.380
       4:20.500	  0.110	 -0.370
       4:20.508	  0.140	 -0.350
       4:20.516	  0.150	 -0.370
       4:20.523	  0.170	 -0.380
       4:20.531	  0.180	 -0.340
       4:20.539	  0.190	 -0.320
       4:20.547	  0.220	 -0.340
       4:20.555	  0.220	 -0.310
       4:20.563	  0.240	 -0.310
       4:20.570	  0.260	 -0.310
       4:20.578	  0.270	 -0.330
       4:20.586	  0.280	 -0.310
       4:20.594	  0.290	 -0.330
       4:20.602	  0.300	 -0.360
       4:20.609	  0.290	 -0.400
       4:20.617	  0.270	 -0.410
       4:20.625	  0.250	 -0.460
       4:20.633	  0.210	 -0.510
       4:20.641	  0.180	 -0.480
       4:20.648	  0.140	 -0.450
       4:20.656	  0.100	 -0.410
       4:20.664	  0.070	 -0.360
       4:20.672	  0.070	 -0.240
       4:20.680	  0.040	 -0.180
       4:20.688	  0.050	 -0.140
       4:20.695	  0.050	 -0.080
       4:20.703	  0.060	 -0.070
       4:20.711	  0.060	 -0.080
       4:20.719	  0.070	 -0.100
       4:20.727	  0.060	 -0.080
       4:20.734	  0.050	 -0.080
       4:20.742	  0.060	 -0.110
       4:20.750	  0.050	 -0.110
       4:20.758	  0.070	 -0.090
       4:20.766	  0.060	 -0.110
       4:20.773	  0.070	 -0.140
       4:20.781	  0.050	 -0.100
       4:20.789	  0.070	 -0.110
       4:20.797	  0.070	 -0.130
       4:20.805	  0.070	 -0.130
       4:20.813	  0.080	 -0.110
       4:20.820	  0.080	 -0.130
       4:20.828	  0.080	 -0.160
       4:20.836	  0.070	 -0.130
       4:20.844	  0.070	 -0.140
       4:20.852	  0.070	 -0.150
       4:20.859	  0.060	 -0.160
       4:20.867	  0.050	 -0.140
       4:20.875	  0.060	 -0.150
       4:20.883	  0.050	 -0.170
       4:20.891	  0.040	 -0.160
       4:20.898	  0.050	 -0.150
       4:20.906	  0.030	 -0.150
       4:20.914	  0.010	 -0.180
       4:20.922	  0.010	 -0.160
       4:20.930	  0.000	 -0.150
       4:20.938	 -0.010	 -0.180
       4:20.945	 -0.020	 -0.180
       4:20.953	 -0.010	 -0.170
       4:20.961	 -0.020	 -0.180
       4:20.969	  0.000	 -0.210
       4:20.977	 -0.030	 -0.170
       4:20.984	 -0.030	 -0.160
       4:20.992	 -0.020	 -0.190
       4:21.000	 -0.030	 -0.200
       4:21.008	 -0.020	 -0.160
       4:21.016	 -0.010	 -0.160
       4:21.023	  0.040	 -0.130
       4:21.031	  0.060	 -0.090
       4:21.039	  0.040	 -0.070
       4:21.047	  0.110	 -0.030
       4:21.055	  0.110	  0.020
       4:21.063	  0.180	  0.260
       4:21.070	  0.090	  0.200
       4:21.078	  0.060	  0.210
       4:21.086	 -0.020	  0.140
       4:21.094	 -0.100	  0.060
       4:21.102	 -0.110	  0.050
       4:21.109	 -0.100	 -0.020
       4:21.117	 -0.090	 -0.130
       4:21.125	 -0.070	 -0.170
       4:21.133	 -0.070	 -0.220
       4:21.141	 -0.070	 -0.190
       4:21.148	 -0.090	 -0.170
       4:21.156	 -0.060	 -0.370
       4:21.164	  0.300	  0.190
       4:21.172	  0.510	  2.020
       4:21.180	  0.210	  5.030
       4:21.188	 -1.750	  5.110
       4:21.195	 -1.910	  4.010
       4:21.203	 -1.150	 -0.120
       4:21.211	 -0.760	 -0.370
       4:21.219	 -0.300	 -0.330
       4:21.227	  0.000	 -0.240
       4:21.234	 -0.010	 -0.300
       4:21.242	  0.040	 -0.330
       4:21.250	  0.040	 -0.360
       4:21.258	  0.080	 -0.340
       4:21.266	  0.090	 -0.330
       4:21.273	  0.090	 -0.340
       4:21.281	  0.110	 -0.340
       4:21.289	  0.120	 -0.320
       4:21.297	  0.140	 -0.320
       4:21.305	  0.140	 -0.330
       4:21.313	  0.150	 -0.310
       4:21.320	  0.170	 -0.290
       4:21.328	  0.180	 -0.310
       4:21.336	  0.190	 -0.320
       4:21.344	  0.220	 -0.280
       4:21.352	  0.230	 -0.270
       4:21.359	  0.240	 -0.300
       4:21.367	  0.240	 -0.300
       4:21.375	  0.280	 -0.290
       4:21.383	  0.260	 -0.310
       4:21.391	  0.280	 -0.360
       4:21.398	  0.260	 -0.350
       4:21.406	  0.260	 -0.400
       4:21.414	  0.240	 -0.450
       4:21.422	  0.220	 -0.490
       4:21.430	  0.200	 -0.500
       4:21.438	  0.150	 -0.510
       4:21.445	  0.120	 -0.490
       4:21.453	  0.060	 -0.420
       4:21.461	  0.060	 -0.330
       4:21.469	  0.040	 -0.240
       4:21.477	  0.040	 -0.190
       4:21.484	  0.040	 -0.100
       4:21.492	  0.050	 -0.070
       4:21.500	  0.060	 -0.080
       4:21.508	  0.040	 -0.060
       4:21.516	  0.050	 -0.050
       4:21.523	  0.060	 -0.060
       4:21.531	  0.050	 -0.080
       4:21.539	  0.050	 -0.050
       4:21.547	  0.040	 -0.060
       4:21.555	  0.040	 -0.070
       4:21.563	  0.040	 -0.080
       4:21.570	  0.030	 -0.080
       4:21.578	  0.050	 -0.080
       4:21.586	  0.060	 -0.110
       4:21.594	  0.060	 -0.100
       4:21.602	  0.070	 -0.100
       4:21.609	  0.070	 -0.110
       4:21.617	  0.060	 -0.140
       4:21.625	  0.080	 -0.110
       4:21.633	  0.070	 -0.120
       4:21.641	  0.080	 -0.160
       4:21.648	  0.060	 -0.150
       4:21.656	  0.060	 -0.140
       4:21.664	  0.060	 -0.150
       4:21.672	  0.050	 -0.160
       4:21.680	  0.060	 -0.140
       4:21.688	  0.060	 -0.150
       4:21.695	  0.050	 -0.170
       4:21.703	  0.040	 -0.150
       4:21.711	  0.030	 -0.140
       4:21.719	  0.040	 -0.150
       4:21.727	  0.030	 -0.160
       4:21.734	  0.020	 -0.140
       4:21.742	  0.020	 -0.140
       4:21.750	  0.030	 -0.170
       4:21.758	  0.020	 -0.170
       4:21.766	  0.020	 -0.150
       4:21.773	  0.020	 -0.150
       4:21.781	  0.020	 -0.180
       4:21.789	  0.010	 -0.170
       4:21.797	  0.040	 -0.150
       4:21.805	  0.010	 -0.170
       4:21.813	  0.020	 -0.150
       4:21.820	  0.070	 -0.090
       4:21.828	  0.060	 -0.100
       4:21.836	  0.110	 -0.060
       4:21.844	  0.120	 -0.010
       4:21.852	  0.200	  0.200
       4:21.859	  0.150	  0.210
       4:21.867	  0.080	  0.200
       4:21.875	  0.020	  0.200
       4:21.883	 -0.050	  0.090
       4:21.891	 -0.090	  0.060
       4:21.898	 -0.070	  0.030
       4:21.906	 -0.050	 -0.070
       4:21.914	 -0.040	 -0.170
       4:21.922	 -0.050	 -0.200
       4:21.930	 -0.050	 -0.180
       4:21.938	 -0.040	 -0.160
       4:21.945	 -0.030	 -0.230
       4:21.953	  0.160	 -0.220
       4:21.961	  0.460	  1.060
       4:21.969	  0.810	  4.060
       4:21.977	 -1.350	  5.110
       4:21.984	 -1.840	  4.940
       4:21.992	 -1.310	  1.190
       4:22.000	 -1.090	 -0.510
       4:22.008	 -0.410	 -0.410
       4:22.016	 -0.050	 -0.210
       4:22.023	 -0.010	 -0.290
       4:22.031	  0.030	 -0.340
       4:22.039	  0.030	 -0.350
       4:22.047	  0.050	 -0.330
       4:22.055	  0.070	 -0.330
       4:22.063	  0.080	 -0.340
       4:22.070	  0.080	 -0.320
       4:22.078	  0.110	 -0.320
       4:22.086	  0.120	 -0.310
       4:22.094	  0.130	 -0.330
       4:22.102	  0.130	 -0.290
       4:22.109	  0.160	 -0.290
       4:22.117	  0.160	 -0.300
       4:22.125	  0.180	 -0.290
       4:22.133	  0.200	 -0.270
       4:22.141	  0.200	 -0.280
       4:22.148	  0.230	 -0.310
       4:22.156	  0.230	 -0.280
       4:22.164	  0.240	 -0.290
       4:22.172	  0.250	 -0.330
       4:22.180	  0.250	 -0.340
       4:22.188	  0.250	 -0.350
       4:22.195	  0.220	 -0.390
       4:22.203	  0.210	 -0.430
       4:22.211	  0.190	 -0.460
       4:22.219	  0.180	 -0.480
       4:22.227	  0.130	 -0.510
       4:22.234	  0.100	 -0.520
       4:22.242	  0.060	 -0.440
       4:22.250	  0.050	 -0.360
       4:22.258	  0.040	 -0.280
       4:22.266	  0.030	 -0.200
       4:22.273	  0.030	 -0.120
       4:22.281	  0.050	 -0.090
       4:22.289	  0.040	 -0.100
       4:22.297	  0.050	 -0.030
       4:22.305	  0.060	 -0.050
       4:22.313	  0.050	 -0.060
       4:22.320	  0.060	 -0.070
       4:22.328	  0.050	 -0.030
       4:22.336	  0.050	 -0.060
       4:22.344	  0.050	 -0.080
       4:22.352	  0.050	 -0.070
       4:22.359	  0.070	 -0.090
       4:22.367	  0.070	 -0.110
       4:22.375	  0.060	 -0.120
       4:22.383	  0.070	 -0.100
       4:22.391	  0.080	 -0.110
       4:22.398	  0.080	 -0.110
       4:22.406	  0.080	 -0.130
       4:22.414	  0.080	 -0.110
       4:22.422	  0.060	 -0.120
       4:22.430	  0.070	 -0.140
       4:22.438	  0.050	 -0.110
       4:22.445	  0.060	 -0.110
       4:22.453	  0.050	 -0.140
       4:22.461	  0.040	 -0.140
       4:22.469	  0.030	 -0.120
       4:22.477	  0.020	 -0.140
       4:22.484	  0.020	 -0.150
       4:22.492	  0.010	 -0.130
       4:22.500	  0.020	 -0.140
       4:22.508	  0.010	 -0.150
       4:22.516	  0.000	 -0.160
       4:22.523	  0.000	 -0.140
       4:22.531	  0.000	 -0.140
       4:22.539	 -0.010	 -0.180
       4:22.547	 -0.010	 -0.150
       4:22.555	 -0.010	 -0.140
       4:22.563	  0.000	 -0.150
       4:22.570	 -0.010	 -0.180
       4:22.578	  0.000	 -0.140
       4:22.586	  0.000	 -0.150
       4:22.594	  0.010	 -0.170
       4:22.602	  0.020	 -0.110
       4:22.609	  0.070	 -0.050
       4:22.617	  0.040	 -0.070
       4:22.625	  0.110	 -0.040
       4:22.633	  0.110	  0.080
       4:22.641	  0.170	  0.270
       4:22.648	  0.080	  0.210
       4:22.656	  0.010	  0.230
       4:22.664	 -0.030	  0.150
       4:22.672	 -0.120	  0.050
       4:22.680	 -0.100	  0.030
       4:22.688	 -0.120	  0.000
       4:22.695	 -0.110	 -0.130
       4:22.703	 -0.090	 -0.190
       4:22.711	 -0.110	 -0.220
       4:22.719	 -0.100	 -0.170
       4:22.727	 -0.100	 -0.160
       4:22.734	 -0.100	 -0.330
       4:22.742	  0.240	  0.310
       4:22.750	  0.490	  2.270
       4:22.758	  0.170	  5.110
       4:22.766	 -1.710	  5.110
       4:22.773	 -1.730	  3.640
       4:22.781	 -1.120	 -0.380
       4:22.789	 -0.660	 -0.350
       4:22.797	 -0.310	 -0.280
       4:22.805	 -0.030	 -0.220
       4:22.813	 -0.020	 -0.290
       4:22.820	 -0.030	 -0.320
       4:22.828	  0.000	 -0.320
       4:22.836	  0.040	 -0.320
       4:22.844	  0.030	 -0.330
       4:22.852	  0.040	 -0.330
       4:22.859	  0.040	 -0.290
       4:22.867	  0.060	 -0.300
       4:22.875	  0.080	 -0.320
       4:22.883	  0.090	 -0.290
       4:22.891	  0.080	 -0.280
       4:22.898	  0.080	 -0.300
       4:22.906	  0.080	 -0.310
       4:22.914	  0.100	 -0.270
       4:22.922	  0.110	 -0.270
       4:22.930	  0.120	 -0.280
       4:22.938	  0.110	 -0.300
       4:22.945	  0.130	 -0.280
       4:22.953	  0.140	 -0.290
       4:22.961	  0.130	 -0.320
       4:22.969	  0.130	 -0.290
       4:22.977	  0.120	 -0.330
       4:22.984	  0.110	 -0.350
       4:22.992	  0.080	 -0.410
       4:23.000	  0.070	 -0.380
       4:23.008	  0.070	 -0.430
       4:23.016	  0.030	 -0.430
       4:23.023	 -0.010	 -0.390
       4:23.031	 -0.010	 -0.320
       4:23.039	 -0.010	 -0.260
       4:23.047	 -0.020	 -0.210
       4:23.055	 -0.040	 -0.120
       4:23.063	 -0.020	 -0.080
       4:23.070	 -0.020	 -0.080
       4:23.078	 -0.010	 -0.050
       4:23.086	  0.010	 -0.030
       4:23.094	  0.020	 -0.070
       4:23.102	  0.010	 -0.080
       4:23.109	  0.000	 -0.090
       4:23.117	  0.000	 -0.090
       4:23.125	  0.020	 -0.130
       4:23.133	  0.030	 -0.110
       4:23.141	  0.030	 -0.110
       4:23.148	  0.020	 -0.120
       4:23.156	  0.040	 -0.160
       4:23.164	  0.040	 -0.150
       4:23.172	  0.020	 -0.140
       4:23.180	  0.060	 -0.170
       4:23.188	  0.030	 -0.180
       4:23.195	  0.030	 -0.150
       4:23.203	  0.040	 -0.150
       4:23.211	  0.030	 -0.170
       4:23.219	  0.020	 -0.180
       4:23.227	  0.020	 -0.190
       4:23.234	  0.050	 -0.210
       4:23.242	  0.020	 -0.220
       4:23.250	  0.010	 -0.170
       4:23.258	  0.020	 -0.190
       4:23.266	  0.000	 -0.200
       4:23.273	 -0.010	 -0.210
       4:23.281	  0.020	 -0.170
       4:23.289	 -0.010	 -0.210
       4:23.297	  0.000	 -0.210
       4:23.305	 -0.010	 -0.210
       4:23.313	 -0.010	 -0.180
       4:23.320	 -0.030	 -0.220
       4:23.328	 -0.020	 -0.220
       4:23.336	 -0.020	 -0.190
       4:23.344	 -0.020	 -0.200
       4:23.352	 -0.020	 -0.220
       4:23.359	 -0.040	 -0.220
       4:23.367	  0.000	 -0.180
       4:23.375	  0.060	 -0.160
       4:23.383	  0.020	 -0.170
       4:23.391	  0.080	 -0.090
       4:23.398	  0.100	 -0.020
       4:23.406	  0.160	  0.140
       4:23.414	  0.090	  0.140
       4:23.422	  0.050	  0.190
       4:23.430	  0.000	  0.140
       4:23.438	 -0.090	  0.020
       4:23.445	 -0.100	  0.000
       4:23.453	 -0.090	 -0.060
       4:23.461	 -0.100	 -0.210
       4:23.469	 -0.090	 -0.250
       4:23.477	 -0.110	 -0.260
       4:23.484	 -0.110	 -0.230
       4:23.492	 -0.100	 -0.250
       4:23.500	 -0.120	 -0.320
       4:23.508	  0.130	 -0.030
       4:23.516	  0.460	  1.440
       4:23.523	  0.680	  4.530
       4:23.531	 -1.150	  5.110
       4:23.539	 -1.560	  4.750
       4:23.547	 -1.180	  0.400
       4:23.555	 -0.870	 -0.560
       4:23.563	 -0.540	 -0.530
       4:23.570	 -0.100	 -0.270
       4:23.578	 -0.060	 -0.400
       4:23.586	 -0.030	 -0.390
       4:23.594	 -0.010	 -0.400
       4:23.602	  0.020	 -0.400
       4:23.609	  0.020	 -0.420
       4:23.617	  0.040	 -0.390
       4:23.625	  0.040	 -0.380
       4:23.633	  0.050	 -0.360
       4:23.641	  0.060	 -0.360
       4:23.648	  0.060	 -0.340
       4:23.656	  0.080	 -0.340
       4:23.664	  0.070	 -0.360
       4:23.672	  0.070	 -0.330
       4:23.680	  0.090	 -0.310
       4:23.688	  0.100	 -0.330
       4:23.695	  0.100	 -0.320
       4:23.703	  0.110	 -0.280
       4:23.711	  0.120	 -0.280
       4:23.719	  0.130	 -0.300
       4:23.727	  0.120	 -0.280
       4:23.734	  0.130	 -0.250
       4:23.742	  0.130	 -0.290
       4:23.750	  0.130	 -0.320
       4:23.758	  0.100	 -0.320
       4:23.766	  0.120	 -0.350
       4:23.773	  0.110	 -0.390
       4:23.781	  0.080	 -0.400
       4:23.789	  0.060	 -0.380
       4:23.797	  0.040	 -0.370
       4:23.805	  0.020	 -0.330
       4:23.813	  0.000	 -0.250
       4:23.820	  0.010	 -0.200
       4:23.828	  0.000	 -0.200
       4:23.836	  0.000	 -0.170
       4:23.844	  0.010	 -0.160
       4:23.852	  0.020	 -0.170
       4:23.859	  0.040	 -0.190
       4:23.867	  0.020	 -0.170
       4:23.875	  0.040	 -0.160
       4:23.883	  0.030	 -0.180
       4:23.891	  0.040	 -0.190
       4:23.898	  0.040	 -0.170
       4:23.906	  0.050	 -0.170
       4:23.914	  0.050	 -0.200
       4:23.922	  0.050	 -0.200
       4:23.930	  0.060	 -0.180
       4:23.938	  0.070	 -0.190
       4:23.945	  0.050	 -0.210
       4:23.953	  0.050	 -0.180
       4:23.961	  0.050	 -0.200
       4:23.969	  0.050	 -0.230
       4:23.977	  0.050	 -0.240
       4:23.984	  0.050	 -0.210
       4:23.992	  0.040	 -0.200
       4:24.000	  0.030	 -0.210
       4:24.008	  0.040	 -0.200
       4:24.016	  0.020	 -0.180
       4:24.023	  0.020	 -0.180
       4:24.031	  0.010	 -0.210
       4:24.039	  0.010	 -0.170
       4:24.047	  0.010	 -0.170
       4:24.055	  0.000	 -0.180
       4:24.063	  0.010	 -0.190
       4:24.070	 -0.010	 -0.170
       4:24.078	  0.000	 -0.180
       4:24.086	 -0.010	 -0.190
       4:24.094	 -0.010	 -0.170
       4:24.102	 -0.010	 -0.180
       4:24.109	 -0.010	 -0.200
       4:24.117	 -0.030	 -0.210
       4:24.125	 -0.020	 -0.180
       4:24.133	  0.020	 -0.150
       4:24.141	  0.060	 -0.120
       4:24.148	  0.030	 -0.100
       4:24.156	  0.100	 -0.050
       4:24.164	  0.120	  0.040
       4:24.172	  0.170	  0.200
       4:24.180	  0.110	  0.180
       4:24.188	  0.050	  0.220
       4:24.195	 -0.010	  0.090
       4:24.203	 -0.090	  0.040
       4:24.211	 -0.080	  0.030
       4:24.219	 -0.100	 -0.040
       4:24.227	 -0.080	 -0.200
       4:24.234	 -0.080	 -0.210
       4:24.242	 -0.090	 -0.210
       4:24.250	 -0.090	 -0.200
       4:24.258	 -0.080	 -0.230
       4:24.266	 -0.070	 -0.350
       4:24.273	  0.270	  0.040
       4:24.281	  0.520	  1.630
       4:24.289	  0.470	  4.840
       4:24.297	 -1.780	  5.110
       4:24.305	 -1.970	  4.310
       4:24.313	 -1.270	  0.070
       4:24.320	 -0.980	 -0.450
       4:24.328	 -0.400	 -0.380
       4:24.336	 -0.020	 -0.290
       4:24.344	 -0.020	 -0.370
       4:24.352	  0.000	 -0.370
       4:24.359	  0.050	 -0.400
       4:24.367	  0.050	 -0.400
       4:24.375	  0.060	 -0.380
       4:24.383	  0.070	 -0.370
       4:24.391	  0.090	 -0.380
       4:24.398	  0.100	 -0.370
       4:24.406	  0.110	 -0.350
       4:24.414	  0.120	 -0.340
       4:24.422	  0.130	 -0.360
       4:24.430	  0.140	 -0.360
       4:24.438	  0.170	 -0.340
       4:24.445	  0.190	 -0.350
       4:24.453	  0.200	 -0.360
       4:24.461	  0.220	 -0.320
       4:24.469	  0.230	 -0.310
       4:24.477	  0.250	 -0.320
       4:24.484	  0.260	 -0.350
       4:24.492	  0.290	 -0.320
       4:24.500	  0.280	 -0.350
       4:24.508	  0.290	 -0.370
       4:24.516	  0.270	 -0.390
       4:24.523	  0.250	 -0.420
       4:24.531	  0.240	 -0.470
       4:24.539	  0.200	 -0.490
       4:24.547	  0.170	 -0.470
       4:24.555	  0.120	 -0.450
       4:24.563	  0.090	 -0.420
       4:24.570	  0.050	 -0.320
       4:24.578	  0.040	 -0.230
       4:24.586	  0.040	 -0.190
       4:24.594	  0.040	 -0.140
       4:24.602	  0.030	 -0.080
       4:24.609	  0.060	 -0.080
       4:24.617	  0.060	 -0.100
       4:24.625	  0.060	 -0.090
       4:24.633	  0.060	 -0.080
       4:24.641	  0.050	 -0.070
       4:24.648	  0.060	 -0.110
       4:24.656	  0.050	 -0.060
       4:24.664	  0.060	 -0.080
       4:24.672	  0.060	 -0.100
       4:24.680	  0.060	 -0.110
       4:24.688	  0.050	 -0.090
