   Elapsed time	   ECG1	   ECG2
       6:18.586	  0.100	  0.080
       6:18.594	  0.140	  0.180
       6:18.602	  0.060	  0.120
       6:18.609	 -0.020	  0.170
       6:18.617	 -0.070	  0.040
       6:18.625	 -0.130	  0.010
       6:18.633	 -0.140	 -0.020
       6:18.641	 -0.140	 -0.070
       6:18.648	 -0.110	 -0.210
       6:18.656	 -0.090	 -0.240
       6:18.664	 -0.120	 -0.220
       6:18.672	 -0.110	 -0.200
       6:18.680	 -0.110	 -0.150
       6:18.688	 -0.090	 -0.460
       6:18.695	  0.280	  0.360
       6:18.703	  0.470	  2.530
       6:18.711	  0.290	  5.110
       6:18.719	 -1.840	  5.110
       6:18.727	 -2.040	  3.330
       6:18.734	 -1.220	 -0.620
       6:18.742	 -0.920	 -0.460
       6:18.750	 -0.370	 -0.320
       6:18.758	 -0.020	 -0.310
       6:18.766	 -0.030	 -0.390
       6:18.773	  0.000	 -0.400
       6:18.781	  0.020	 -0.380
       6:18.789	  0.050	 -0.390
       6:18.797	  0.040	 -0.400
       6:18.805	  0.060	 -0.400
       6:18.813	  0.080	 -0.380
       6:18.820	  0.090	 -0.380
       6:18.828	  0.100	 -0.390
       6:18.836	  0.110	 -0.350
       6:18.844	  0.130	 -0.350
       6:18.852	  0.140	 -0.370
       6:18.859	  0.160	 -0.370
       6:18.867	  0.160	 -0.340
       6:18.875	  0.190	 -0.320
       6:18.883	  0.220	 -0.360
       6:18.891	  0.220	 -0.330
       6:18.898	  0.240	 -0.340
       6:18.906	  0.270	 -0.360
       6:18.914	  0.270	 -0.380
       6:18.922	  0.260	 -0.370
       6:18.930	  0.260	 -0.380
       6:18.938	  0.250	 -0.440
       6:18.945	  0.220	 -0.440
       6:18.953	  0.210	 -0.460
       6:18.961	  0.170	 -0.470
       6:18.969	  0.130	 -0.470
       6:18.977	  0.070	 -0.370
       6:18.984	  0.050	 -0.310
       6:18.992	  0.030	 -0.250
       6:19.000	  0.020	 -0.190
       6:19.008	  0.030	 -0.130
       6:19.016	  0.030	 -0.120
       6:19.023	  0.040	 -0.120
       6:19.031	  0.020	 -0.100
       6:19.039	  0.050	 -0.100
       6:19.047	  0.040	 -0.120
       6:19.055	  0.040	 -0.130
       6:19.063	  0.040	 -0.120
       6:19.070	  0.030	 -0.110
       6:19.078	  0.040	 -0.140
       6:19.086	  0.030	 -0.130
       6:19.094	  0.060	 -0.160
       6:19.102	  0.040	 -0.160
       6:19.109	  0.060	 -0.190
       6:19.117	  0.060	 -0.170
       6:19.125	  0.070	 -0.170
       6:19.133	  0.060	 -0.150
       6:19.141	  0.070	 -0.240
       6:19.148	  0.080	 -0.190
       6:19.156	  0.080	 -0.210
       6:19.164	  0.070	 -0.220
       6:19.172	  0.050	 -0.220
       6:19.180	  0.060	 -0.200
       6:19.188	  0.050	 -0.220
       6:19.195	  0.050	 -0.230
       6:19.203	  0.030	 -0.200
       6:19.211	  0.030	 -0.210
       6:19.219	  0.010	 -0.230
       6:19.227	  0.000	 -0.230
       6:19.234	 -0.020	 -0.200
       6:19.242	 -0.020	 -0.210
       6:19.250	 -0.030	 -0.230
       6:19.258	 -0.040	 -0.190
       6:19.266	 -0.030	 -0.210
       6:19.273	 -0.040	 -0.210
       6:19.281	 -0.030	 -0.230
       6:19.289	 -0.050	 -0.190
       6:19.297	 -0.030	 -0.190
       6:19.305	 -0.050	 -0.210
       6:19.313	 -0.050	 -0.180
       6:19.320	 -0.040	 -0.170
       6:19.328	  0.010	 -0.120
       6:19.336	  0.020	 -0.140
       6:19.344	  0.020	 -0.050
       6:19.352	  0.060	 -0.030
       6:19.359	  0.140	  0.190
       6:19.367	  0.080	  0.140
       6:19.375	  0.040	  0.170
       6:19.383	  0.000	  0.130
       6:19.391	 -0.110	  0.020
       6:19.398	 -0.140	  0.040
       6:19.406	 -0.120	  0.000
       6:19.414	 -0.100	 -0.150
       6:19.422	 -0.100	 -0.220
       6:19.430	 -0.100	 -0.220
       6:19.438	 -0.110	 -0.210
       6:19.445	 -0.090	 -0.200
       6:19.453	 -0.100	 -0.280
       6:19.461	  0.010	 -0.150
       6:19.469	  0.390	  0.990
       6:19.477	  0.740	  4.150
       6:19.484	 -0.970	  5.110
       6:19.492	 -1.920	  4.900
       6:19.500	 -1.650	  1.010
       6:19.508	 -1.260	 -0.560
       6:19.516	 -0.510	 -0.420
       6:19.523	 -0.160	 -0.250
       6:19.531	 -0.040	 -0.350
       6:19.539	 -0.050	 -0.340
       6:19.547	  0.000	 -0.390
       6:19.555	  0.010	 -0.370
       6:19.563	  0.030	 -0.390
       6:19.570	  0.040	 -0.350
       6:19.578	  0.050	 -0.350
       6:19.586	  0.060	 -0.360
       6:19.594	  0.070	 -0.320
       6:19.602	  0.080	 -0.320
       6:19.609	  0.100	 -0.330
       6:19.617	  0.090	 -0.350
       6:19.625	  0.110	 -0.310
       6:19.633	  0.120	 -0.310
       6:19.641	  0.130	 -0.320
       6:19.648	  0.130	 -0.300
       6:19.656	  0.160	 -0.290
       6:19.664	  0.170	 -0.310
       6:19.672	  0.190	 -0.320
       6:19.680	  0.190	 -0.300
       6:19.688	  0.200	 -0.330
       6:19.695	  0.180	 -0.360
       6:19.703	  0.170	 -0.400
       6:19.711	  0.170	 -0.400
       6:19.719	  0.140	 -0.460
       6:19.727	  0.100	 -0.480
       6:19.734	  0.060	 -0.440
       6:19.742	  0.040	 -0.430
       6:19.750	  0.010	 -0.340
       6:19.758	 -0.010	 -0.280
       6:19.766	 -0.020	 -0.190
       6:19.773	 -0.020	 -0.140
       6:19.781	 -0.020	 -0.130
       6:19.789	 -0.010	 -0.070
       6:19.797	  0.000	 -0.060
       6:19.805	  0.000	 -0.080
       6:19.813	  0.000	 -0.090
       6:19.820	 -0.010	 -0.070
       6:19.828	  0.000	 -0.080
       6:19.836	 -0.020	 -0.100
       6:19.844	 -0.010	 -0.100
       6:19.852	  0.000	 -0.080
       6:19.859	  0.000	 -0.110
       6:19.867	  0.010	 -0.140
       6:19.875	  0.010	 -0.120
       6:19.883	  0.020	 -0.120
       6:19.891	  0.030	 -0.150
       6:19.898	  0.020	 -0.140
       6:19.906	  0.030	 -0.140
       6:19.914	  0.030	 -0.160
       6:19.922	  0.030	 -0.190
       6:19.930	  0.010	 -0.150
       6:19.938	  0.010	 -0.160
       6:19.945	  0.010	 -0.170
       6:19.953	  0.010	 -0.190
       6:19.961	  0.000	 -0.160
       6:19.969	  0.000	 -0.170
       6:19.977	 -0.010	 -0.200
       6:19.984	 -0.030	 -0.180
       6:19.992	 -0.020	 -0.180
       6:20.000	 -0.040	 -0.190
       6:20.008	 -0.040	 -0.200
       6:20.016	 -0.040	 -0.170
       6:20.023	 -0.050	 -0.170
       6:20.031	 -0.050	 -0.190
       6:20.039	 -0.080	 -0.180
       6:20.047	 -0.060	 -0.180
       6:20.055	 -0.060	 -0.190
       6:20.063	 -0.070	 -0.200
       6:20.070	 -0.080	 -0.170
       6:20.078	 -0.060	 -0.170
       6:20.086	 -0.080	 -0.190
       6:20.094	 -0.030	 -0.140
       6:20.102	  0.010	 -0.090
       6:20.109	 -0.010	 -0.070
       6:20.117	  0.040	 -0.050
       6:20.125	  0.020	  0.070
       6:20.133	  0.120	  0.250
       6:20.141	  0.040	  0.160
       6:20.148	 -0.030	  0.200
       6:20.156	 -0.070	  0.080
       6:20.164	 -0.180	  0.070
       6:20.172	 -0.170	  0.020
       6:20.180	 -0.170	 -0.050
       6:20.188	 -0.150	 -0.180
       6:20.195	 -0.130	 -0.220
       6:20.203	 -0.140	 -0.230
       6:20.211	 -0.140	 -0.180
       6:20.219	 -0.130	 -0.170
       6:20.227	 -0.130	 -0.370
       6:20.234	  0.200	  0.470
       6:20.242	  0.460	  2.680
       6:20.250	  0.420	  5.110
       6:20.258	 -1.700	  5.110
       6:20.266	 -1.830	  3.150
       6:20.273	 -1.170	 -0.620
       6:20.281	 -0.810	 -0.430
       6:20.289	 -0.440	 -0.290
       6:20.297	 -0.090	 -0.290
       6:20.305	 -0.100	 -0.350
       6:20.313	 -0.080	 -0.380
       6:20.320	 -0.080	 -0.370
       6:20.328	 -0.060	 -0.370
       6:20.336	 -0.020	 -0.380
       6:20.344	  0.000	 -0.390
       6:20.352	 -0.010	 -0.320
       6:20.359	 -0.010	 -0.350
       6:20.367	 -0.010	 -0.330
       6:20.375	  0.010	 -0.330
       6:20.383	  0.030	 -0.320
       6:20.391	  0.040	 -0.320
       6:20.398	  0.040	 -0.330
       6:20.406	  0.060	 -0.300
       6:20.414	  0.060	 -0.300
       6:20.422	  0.070	 -0.310
       6:20.430	  0.090	 -0.320
       6:20.438	  0.090	 -0.310
       6:20.445	  0.100	 -0.330
       6:20.453	  0.070	 -0.360
       6:20.461	  0.070	 -0.330
       6:20.469	  0.070	 -0.360
       6:20.477	  0.060	 -0.400
       6:20.484	  0.020	 -0.460
       6:20.492	  0.000	 -0.450
       6:20.500	  0.000	 -0.460
       6:20.508	 -0.030	 -0.450
       6:20.516	 -0.060	 -0.400
       6:20.523	 -0.060	 -0.320
       6:20.531	 -0.080	 -0.250
       6:20.539	 -0.070	 -0.220
       6:20.547	 -0.070	 -0.170
       6:20.555	 -0.060	 -0.150
       6:20.563	 -0.060	 -0.160
       6:20.570	 -0.060	 -0.160
       6:20.578	 -0.040	 -0.160
       6:20.586	 -0.050	 -0.140
       6:20.594	 -0.030	 -0.200
       6:20.602	 -0.050	 -0.180
       6:20.609	 -0.030	 -0.190
       6:20.617	 -0.030	 -0.210
       6:20.625	 -0.030	 -0.260
       6:20.633	 -0.030	 -0.200
       6:20.641	 -0.020	 -0.250
       6:20.648	 -0.010	 -0.270
       6:20.656	 -0.010	 -0.260
       6:20.664	 -0.010	 -0.240
       6:20.672	  0.000	 -0.280
       6:20.680	  0.000	 -0.290
       6:20.688	  0.000	 -0.260
       6:20.695	  0.010	 -0.270
       6:20.703	 -0.010	 -0.270
       6:20.711	  0.000	 -0.280
       6:20.719	 -0.030	 -0.260
       6:20.727	 -0.020	 -0.290
       6:20.734	 -0.010	 -0.260
       6:20.742	 -0.030	 -0.270
       6:20.750	 -0.020	 -0.250
       6:20.758	 -0.030	 -0.290
       6:20.766	 -0.040	 -0.290
       6:20.773	 -0.060	 -0.270
       6:20.781	 -0.050	 -0.250
       6:20.789	 -0.050	 -0.290
       6:20.797	 -0.070	 -0.300
       6:20.805	 -0.070	 -0.260
       6:20.813	 -0.070	 -0.280
       6:20.820	 -0.090	 -0.300
       6:20.828	 -0.080	 -0.260
       6:20.836	 -0.080	 -0.280
       6:20.844	 -0.080	 -0.300
       6:20.852	 -0.090	 -0.260
       6:20.859	 -0.030	 -0.210
       6:20.867	 -0.030	 -0.210
       6:20.875	 -0.050	 -0.150
       6:20.883	  0.010	 -0.110
       6:20.891	  0.080	  0.090
       6:20.898	  0.060	  0.050
       6:20.906	  0.000	  0.050
       6:20.914	 -0.030	  0.030
       6:20.922	 -0.110	 -0.020
       6:20.930	 -0.140	 -0.080
       6:20.938	 -0.150	 -0.120
       6:20.945	 -0.140	 -0.200
       6:20.953	 -0.120	 -0.310
       6:20.961	 -0.140	 -0.330
       6:20.969	 -0.140	 -0.300
       6:20.977	 -0.140	 -0.270
       6:20.984	 -0.140	 -0.330
       6:20.992	 -0.090	 -0.290
       6:21.000	  0.210	  0.980
       6:21.008	  0.540	  3.800
       6:21.016	 -0.320	  5.110
       6:21.023	 -1.610	  5.110
       6:21.031	 -1.450	  1.620
       6:21.039	 -1.200	 -0.700
       6:21.047	 -0.700	 -0.610
       6:21.055	 -0.370	 -0.310
       6:21.063	 -0.070	 -0.380
       6:21.070	 -0.070	 -0.390
       6:21.078	 -0.040	 -0.410
       6:21.086	 -0.020	 -0.400
       6:21.094	  0.010	 -0.400
       6:21.102	  0.010	 -0.400
       6:21.109	  0.020	 -0.370
       6:21.117	  0.050	 -0.340
       6:21.125	  0.050	 -0.360
       6:21.133	  0.070	 -0.350
       6:21.141	  0.060	 -0.320
       6:21.148	  0.090	 -0.320
       6:21.156	  0.100	 -0.330
       6:21.164	  0.100	 -0.280
       6:21.172	  0.120	 -0.280
       6:21.180	  0.130	 -0.290
       6:21.188	  0.160	 -0.300
       6:21.195	  0.160	 -0.250
       6:21.203	  0.190	 -0.270
       6:21.211	  0.210	 -0.280
       6:21.219	  0.200	 -0.290
       6:21.227	  0.210	 -0.290
       6:21.234	  0.230	 -0.340
       6:21.242	  0.180	 -0.370
       6:21.250	  0.180	 -0.390
       6:21.258	  0.160	 -0.410
       6:21.266	  0.140	 -0.440
       6:21.273	  0.080	 -0.410
       6:21.281	  0.050	 -0.340
       6:21.289	  0.030	 -0.280
       6:21.297	  0.020	 -0.230
       6:21.305	  0.000	 -0.160
       6:21.313	  0.010	 -0.130
       6:21.320	  0.010	 -0.140
       6:21.328	  0.000	 -0.140
       6:21.336	  0.000	 -0.120
       6:21.344	  0.010	 -0.120
       6:21.352	  0.020	 -0.140
       6:21.359	  0.020	 -0.130
       6:21.367	  0.030	 -0.140
       6:21.375	  0.050	 -0.140
       6:21.383	  0.050	 -0.180
       6:21.391	  0.050	 -0.150
       6:21.398	  0.070	 -0.160
       6:21.406	  0.090	 -0.180
       6:21.414	  0.060	 -0.190
       6:21.422	  0.070	 -0.180
       6:21.430	  0.070	 -0.180
       6:21.438	  0.080	 -0.200
       6:21.445	  0.050	 -0.150
       6:21.453	  0.060	 -0.160
       6:21.461	  0.050	 -0.170
       6:21.469	  0.050	 -0.180
       6:21.477	  0.030	 -0.150
       6:21.484	  0.030	 -0.160
       6:21.492	  0.020	 -0.170
       6:21.500	  0.020	 -0.140
       6:21.508	  0.010	 -0.130
       6:21.516	  0.020	 -0.160
       6:21.523	  0.000	 -0.170
       6:21.531	  0.000	 -0.140
       6:21.539	 -0.010	 -0.130
       6:21.547	 -0.010	 -0.150
       6:21.555	 -0.010	 -0.160
       6:21.563	 -0.010	 -0.130
       6:21.570	 -0.020	 -0.150
       6:21.578	 -0.030	 -0.180
       6:21.586	 -0.030	 -0.140
       6:21.594	 -0.020	 -0.150
       6:21.602	 -0.010	 -0.150
       6:21.609	 -0.020	 -0.160
       6:21.617	  0.030	 -0.070
       6:21.625	  0.040	 -0.090
       6:21.633	  0.050	 -0.040
       6:21.641	  0.080	  0.010
       6:21.648	  0.140	  0.210
       6:21.656	  0.140	  0.210
       6:21.664	  0.060	  0.180
       6:21.672	  0.000	  0.210
       6:21.680	 -0.080	  0.070
       6:21.688	 -0.120	  0.050
       6:21.695	 -0.110	  0.030
       6:21.703	 -0.100	 -0.070
       6:21.711	 -0.080	 -0.180
       6:21.719	 -0.080	 -0.220
       6:21.727	 -0.100	 -0.180
       6:21.734	 -0.080	 -0.170
       6:21.742	 -0.090	 -0.240
       6:21.750	  0.050	 -0.220
       6:21.758	  0.410	  1.030
       6:21.766	  0.740	  4.160
       6:21.773	 -1.080	  5.110
       6:21.781	 -2.010	  5.010
       6:21.789	 -1.800	  1.190
       6:21.797	 -1.320	 -0.570
       6:21.805	 -0.510	 -0.420
       6:21.813	 -0.160	 -0.180
       6:21.820	 -0.010	 -0.270
       6:21.828	 -0.020	 -0.330
       6:21.836	  0.020	 -0.330
       6:21.844	  0.040	 -0.310
       6:21.852	  0.070	 -0.310
       6:21.859	  0.070	 -0.320
       6:21.867	  0.080	 -0.290
       6:21.875	  0.090	 -0.290
       6:21.883	  0.110	 -0.290
       6:21.891	  0.120	 -0.290
       6:21.898	  0.130	 -0.270
       6:21.906	  0.160	 -0.270
       6:21.914	  0.160	 -0.280
       6:21.922	  0.190	 -0.250
       6:21.930	  0.200	 -0.240
       6:21.938	  0.220	 -0.260
       6:21.945	  0.240	 -0.250
       6:21.953	  0.260	 -0.240
       6:21.961	  0.300	 -0.260
       6:21.969	  0.300	 -0.290
       6:21.977	  0.290	 -0.280
       6:21.984	  0.310	 -0.310
       6:21.992	  0.290	 -0.360
       6:22.000	  0.270	 -0.400
       6:22.008	  0.240	 -0.400
       6:22.016	  0.220	 -0.420
       6:22.023	  0.170	 -0.410
       6:22.031	  0.110	 -0.360
       6:22.039	  0.070	 -0.280
       6:22.047	  0.040	 -0.220
       6:22.055	  0.030	 -0.160
       6:22.063	  0.020	 -0.070
       6:22.070	  0.040	 -0.040
       6:22.078	  0.050	 -0.040
       6:22.086	  0.050	 -0.060
       6:22.094	  0.050	 -0.040
       6:22.102	  0.080	 -0.050
       6:22.109	  0.070	 -0.070
       6:22.117	  0.060	 -0.040
       6:22.125	  0.080	 -0.030
       6:22.133	  0.080	 -0.060
       6:22.141	  0.070	 -0.060
       6:22.148	  0.090	 -0.050
       6:22.156	  0.090	 -0.060
       6:22.164	  0.100	 -0.070
       6:22.172	  0.110	 -0.040
       6:22.180	  0.090	 -0.100
       6:22.188	  0.120	  0.080
       6:22.195	  0.200	  0.090
       6:22.203	  0.370	  0.200
       6:22.211	  0.670	  0.870
       6:22.219	  0.730	  2.130
       6:22.227	 -0.140	  1.160
       6:22.234	 -1.010	 -0.970
       6:22.242	 -1.070	 -3.100
       6:22.250	 -0.760	 -3.160
       6:22.258	 -0.240	 -3.160
       6:22.266	  1.120	 -2.720
       6:22.273	  2.530	 -2.070
       6:22.281	  3.270	 -1.780
       6:22.289	  2.220	 -1.860
       6:22.297	  1.470	 -1.590
       6:22.305	  0.220	 -1.290
       6:22.313	 -0.020	 -0.820
       6:22.320	 -0.040	 -0.200
       6:22.328	 -0.110	  0.220
       6:22.336	  0.030	  0.550
       6:22.344	 -0.010	  0.730
       6:22.352	 -0.020	  0.860
       6:22.359	 -0.040	  0.990
       6:22.367	 -0.040	  1.150
       6:22.375	 -0.050	  1.280
       6:22.383	 -0.040	  1.410
       6:22.391	 -0.030	  1.610
       6:22.398	 -0.070	  1.780
       6:22.406	 -0.060	  2.000
       6:22.414	 -0.050	  2.230
       6:22.422	  0.000	  2.690
       6:22.430	 -0.060	  3.010
       6:22.438	 -0.140	  3.260
       6:22.445	 -0.210	  3.540
       6:22.453	 -0.270	  3.750
       6:22.461	 -0.340	  4.030
       6:22.469	 -0.300	  4.240
       6:22.477	 -0.240	  4.330
       6:22.484	 -0.160	  4.230
       6:22.492	 -0.110	  4.030
       6:22.500	 -0.030	  3.670
       6:22.508	  0.060	  3.180
       6:22.516	  0.140	  2.600
       6:22.523	  0.180	  1.880
       6:22.531	  0.210	  1.270
       6:22.539	  0.200	  0.770
       6:22.547	  0.180	  0.390
       6:22.555	  0.160	  0.130
       6:22.563	  0.110	  0.010
       6:22.570	  0.090	 -0.090
       6:22.578	  0.080	 -0.160
       6:22.586	  0.060	 -0.200
       6:22.594	  0.050	 -0.190
       6:22.602	  0.050	 -0.210
       6:22.609	  0.050	 -0.240
       6:22.617	  0.050	 -0.220
       6:22.625	  0.060	 -0.220
       6:22.633	  0.070	 -0.250
       6:22.641	  0.060	 -0.270
       6:22.648	  0.060	 -0.230
       6:22.656	  0.060	 -0.260
       6:22.664	  0.060	 -0.280
       6:22.672	  0.040	 -0.280
       6:22.680	  0.060	 -0.270
       6:22.688	  0.050	 -0.300
       6:22.695	  0.040	 -0.320
       6:22.703	  0.050	 -0.300
       6:22.711	  0.050	 -0.300
       6:22.719	  0.050	 -0.320
       6:22.727	  0.060	 -0.320
       6:22.734	  0.060	 -0.300
       6:22.742	  0.050	 -0.320
       6:22.750	  0.060	 -0.330
       6:22.758	  0.040	 -0.310
       6:22.766	  0.060	 -0.300
       6:22.773	  0.050	 -0.300
       6:22.781	  0.060	 -0.310
       6:22.789	  0.050	 -0.270
       6:22.797	  0.060	 -0.290
       6:22.805	  0.050	 -0.310
       6:22.813	  0.050	 -0.270
       6:22.820	  0.050	 -0.280
       6:22.828	  0.040	 -0.290
       6:22.836	  0.050	 -0.300
       6:22.844	  0.050	 -0.270
       6:22.852	  0.050	 -0.270
       6:22.859	  0.050	 -0.280
       6:22.867	  0.040	 -0.270
       6:22.875	  0.040	 -0.260
       6:22.883	  0.040	 -0.280
       6:22.891	  0.030	 -0.290
       6:22.898	  0.040	 -0.270
       6:22.906	  0.040	 -0.260
       6:22.914	  0.030	 -0.300
       6:22.922	  0.020	 -0.280
       6:22.930	  0.020	 -0.260
       6:22.938	  0.030	 -0.270
       6:22.945	  0.040	 -0.290
       6:22.953	  0.020	 -0.260
       6:22.961	  0.020	 -0.250
       6:22.969	  0.020	 -0.280
       6:22.977	  0.010	 -0.270
       6:22.984	  0.010	 -0.260
       6:22.992	  0.010	 -0.260
       6:23.000	  0.010	 -0.290
       6:23.008	  0.010	 -0.270
       6:23.016	  0.020	 -0.270
       6:23.023	  0.000	 -0.290
       6:23.031	  0.010	 -0.290
       6:23.039	 -0.010	 -0.270
       6:23.047	  0.020	 -0.260
       6:23.055	  0.010	 -0.300
       6:23.063	  0.010	 -0.280
       6:23.070	 -0.010	 -0.270
       6:23.078	  0.010	 -0.310
       6:23.086	  0.000	 -0.320
       6:23.094	  0.000	 -0.270
       6:23.102	  0.000	 -0.260
       6:23.109	  0.000	 -0.290
       6:23.117	 -0.010	 -0.280
       6:23.125	 -0.030	 -0.270
       6:23.133	 -0.010	 -0.270
       6:23.141	 -0.030	 -0.280
       6:23.148	 -0.020	 -0.250
       6:23.156	  0.040	 -0.200
       6:23.164	  0.050	 -0.210
       6:23.172	  0.040	 -0.180
       6:23.180	  0.090	 -0.120
       6:23.188	  0.130	  0.030
       6:23.195	  0.140	  0.100
       6:23.203	  0.060	  0.080
       6:23.211	  0.040	  0.100
       6:23.219	 -0.060	 -0.040
       6:23.227	 -0.110	 -0.070
       6:23.234	 -0.110	 -0.080
       6:23.242	 -0.100	 -0.160
       6:23.250	 -0.080	 -0.300
       6:23.258	 -0.090	 -0.320
       6:23.266	 -0.100	 -0.300
       6:23.273	 -0.090	 -0.300
       6:23.281	 -0.090	 -0.430
       6:23.289	 -0.010	 -0.410
       6:23.297	  0.370	  0.790
       6:23.305	  0.770	  3.970
       6:23.313	 -1.120	  5.110
       6:23.320	 -1.740	  4.570
       6:23.328	 -1.370	  0.770
       6:23.336	 -1.100	 -0.490
       6:23.344	 -0.500	 -0.490
       6:23.352	 -0.120	 -0.320
       6:23.359	 -0.050	 -0.460
       6:23.367	 -0.020	 -0.520
       6:23.375	 -0.010	 -0.490
       6:23.383	  0.020	 -0.500
       6:23.391	  0.030	 -0.510
       6:23.398	  0.060	 -0.510
       6:23.406	  0.060	 -0.490
       6:23.414	  0.070	 -0.500
       6:23.422	  0.090	 -0.510
       6:23.430	  0.090	 -0.470
       6:23.438	  0.110	 -0.460
       6:23.445	  0.120	 -0.470
       6:23.453	  0.130	 -0.480
       6:23.461	  0.150	 -0.470
       6:23.469	  0.180	 -0.460
       6:23.477	  0.180	 -0.490
       6:23.484	  0.180	 -0.480
       6:23.492	  0.210	 -0.500
       6:23.500	  0.230	 -0.550
       6:23.508	  0.250	 -0.600
       6:23.516	  0.270	 -0.620
       6:23.523	  0.300	 -0.670
       6:23.531	  0.300	 -0.750
       6:23.539	  0.300	 -0.810
       6:23.547	  0.310	 -0.880
       6:23.555	  0.340	 -0.960
       6:23.563	  0.300	 -1.020
       6:23.570	  0.260	 -1.010
